Price,Adj Close,Close,High,Low,Open,Volume
Ticker,SPY,SPY,SPY,SPY,SPY,SPY
Date,,,,,,
1997-05-15,51.31761169433594,84.375,84.59375,83.515625,83.8125,884100
1997-05-16,50.614322662353516,83.21875,84.3125,83.0,84.125,1934200
1997-05-19,50.766395568847656,83.46875,83.90625,83.0625,83.3125,1375800
1997-05-20,51.37458801269531,84.46875,84.6875,82.75,83.28125,1756400
1997-05-21,51.260555267333984,84.28125,84.984375,83.65625,84.6875,1208000
1997-05-22,51.089500427246094,84.0,84.46875,83.5625,84.375,907600
1997-05-23,51.56465148925781,84.78125,85.21875,84.15625,84.375,644400
1997-05-27,51.77375411987305,85.125,85.53125,84.265625,84.375,1531000
1997-05-28,51.76427459716797,85.109375,85.453125,84.515625,85.125,716700
1997-05-29,51.46013641357422,84.609375,85.25,84.5,85.09375,1282700
1997-05-30,51.7927360534668,85.15625,85.5625,83.125,83.21875,2143300
1997-06-02,51.56465148925781,84.78125,85.5,84.71875,85.34375,1479100
1997-06-03,51.39361572265625,84.5,85.4375,84.34375,84.40625,1562100
1997-06-04,51.33659744262695,84.40625,84.75,84.078125,84.53125,1063100
1997-06-05,51.52666091918945,84.71875,85.3125,84.421875,84.59375,1180800
1997-06-06,52.53400421142578,86.375,86.4375,84.59375,84.59375,1511100
1997-06-09,52.80009460449219,86.8125,86.875,86.34375,86.4375,1823400
1997-06-10,52.96166229248047,87.078125,87.40625,86.5,86.84375,1217500
1997-06-11,53.085182189941406,87.28125,87.40625,86.828125,87.0,1673800
1997-06-12,54.111576080322266,88.96875,89.0,87.5625,87.875,4273300
1997-06-13,54.56769561767578,89.71875,90.0,88.90625,89.0625,2132900
1997-06-16,54.58671188354492,89.75,90.0,89.46875,89.75,800400
1997-06-17,54.51069259643555,89.625,90.234375,88.9375,89.4375,2048100
1997-06-18,54.32060623168945,89.3125,89.625,88.96875,89.125,1971900
1997-06-19,54.88133239746094,90.234375,90.5,89.375,89.609375,2029900
1997-06-20,54.69432830810547,89.578125,90.34375,89.5,89.9375,1396900
1997-06-23,53.36821746826172,87.40625,89.90625,87.34375,89.40625,3991500
1997-06-24,54.72294235229492,89.625,89.875,88.0,88.25,4895100
1997-06-25,54.34130859375,89.0,90.25,87.9375,89.484375,4708900
1997-06-26,54.07416534423828,88.5625,89.625,87.6875,88.84375,2569900
1997-06-27,54.2840690612793,88.90625,89.71875,88.6875,88.96875,2617900
1997-06-30,53.921546936035156,88.3125,89.46875,87.875,88.90625,2384900
1997-07-01,54.551246643066406,89.34375,89.5625,88.390625,88.5,1749000
1997-07-02,55.4479866027832,90.8125,90.8125,89.21875,89.5625,1961800
1997-07-03,56.21123123168945,92.0625,92.15625,91.46875,91.875,2539100
1997-07-07,55.63878631591797,91.125,92.5,90.90625,92.375,1158600
1997-07-08,56.22077178955078,92.078125,92.1875,91.1875,91.25,3396500
1997-07-09,55.600650787353516,91.0625,92.375,90.03125,92.3125,5390300
1997-07-10,55.84867477416992,91.46875,91.84375,90.484375,91.125,2072200
1997-07-11,56.03948974609375,91.78125,92.1875,91.375,91.59375,2258900
1997-07-14,56.21123123168945,92.0625,92.3125,91.21875,91.890625,3186400
1997-07-15,56.49744415283203,92.53125,92.765625,91.46875,92.3125,2983100
1997-07-16,57.2415657043457,93.75,94.09375,92.890625,93.125,2621300
1997-07-17,56.95536422729492,93.28125,93.8125,92.78125,93.625,1794800
1997-07-18,55.74371337890625,91.296875,93.21875,91.0625,93.015625,3961900
1997-07-21,55.75332260131836,91.3125,91.59375,90.6875,91.28125,3810300
1997-07-22,57.23202133178711,93.734375,93.796875,91.625,91.6875,4243400
1997-07-23,57.184329986572266,93.65625,94.484375,93.53125,93.9375,3204300
1997-07-24,57.45142364501953,94.09375,94.265625,92.6875,93.9375,4152700
1997-07-25,57.4133186340332,94.03125,94.8125,93.625,94.5625,2364800
1997-07-28,57.3751220703125,93.96875,94.5625,93.5,94.25,2794700
1997-07-29,57.56591796875,94.28125,94.46875,93.421875,93.625,2737100
1997-07-30,58.252845764160156,95.40625,95.625,94.40625,94.5,4839800
1997-07-31,58.19558334350586,95.3125,96.03125,95.03125,95.40625,2138700
1997-08-01,57.96662902832031,94.9375,95.71875,93.8125,95.5,7077700
1997-08-04,58.11927032470703,95.1875,95.546875,94.40625,94.78125,2339500
1997-08-05,58.15740966796875,95.25,95.6875,94.90625,95.09375,1466700
1997-08-06,58.634437561035156,96.03125,96.53125,95.0625,95.4375,2478200
1997-08-07,58.19558334350586,95.3125,96.625,95.125,96.5,3641900
1997-08-08,57.012603759765625,93.375,94.75,92.40625,94.3125,7113100
1997-08-11,57.4323844909668,94.0625,94.28125,92.625,93.75,6355900
1997-08-12,56.51649856567383,92.5625,94.546875,92.46875,94.21875,6132500
1997-08-13,56.344783782958984,92.28125,93.84375,91.46875,93.6875,6982300
1997-08-14,56.554691314697266,92.625,93.3125,91.71875,93.09375,3462700
1997-08-15,54.81837463378906,89.78125,92.125,89.625,92.125,4907100
1997-08-18,56.03948974609375,91.78125,91.78125,89.34375,90.375,5638900
1997-08-19,56.68822479248047,92.84375,92.90625,91.53125,92.21875,3802800
1997-08-20,57.546852111816406,94.25,94.3125,92.609375,92.9375,3564600
1997-08-21,56.53559494018555,92.59375,94.25,92.09375,94.125,5392600
1997-08-22,56.51649856567383,92.5625,92.734375,90.5625,91.0,8087800
1997-08-25,56.306671142578125,92.21875,93.40625,91.84375,92.78125,3888000
1997-08-26,55.476600646972656,90.859375,92.5625,90.703125,92.0,4290000
1997-08-27,55.810543060302734,91.40625,91.96875,90.40625,91.0,5484300
1997-08-28,54.9614372253418,90.015625,91.9375,90.0,91.1875,4287900
1997-08-29,55.18086242675781,90.375,91.109375,89.71875,90.125,2652300
1997-09-02,56.97443389892578,93.3125,93.359375,90.59375,90.6875,7294000
1997-09-03,56.66913604736328,92.8125,94.0,92.75,93.296875,2812500
1997-09-04,57.03166198730469,93.40625,93.71875,92.75,93.0625,2473700
1997-09-05,56.869510650634766,93.140625,94.4375,92.59375,93.96875,3663300
1997-09-08,57.11754608154297,93.546875,94.0,93.3125,93.71875,803500
1997-09-09,57.14617156982422,93.59375,94.28125,92.90625,93.21875,1885200
1997-09-10,55.963165283203125,91.65625,93.5,91.65625,93.125,3623700
1997-09-11,55.67694854736328,91.1875,91.90625,90.25,91.78125,7055900
1997-09-12,56.57375717163086,92.65625,92.96875,90.9375,92.0,6708000
1997-09-15,56.47832489013672,92.5,93.3125,92.1875,92.65625,2060500
1997-09-16,57.89030838012695,94.8125,95.28125,93.03125,93.3125,6979000
1997-09-17,57.89030838012695,94.8125,95.5,94.5,95.375,2220000
1997-09-18,58.13835144042969,95.21875,96.375,94.96875,95.0,5045400
1997-09-19,58.23670959472656,95.03125,95.359375,94.40625,94.65625,1566400
1997-09-22,58.5622673034668,95.5625,96.203125,95.21875,95.5,3259000
1997-09-23,58.29417037963867,95.125,95.703125,94.75,95.5625,1872800
1997-09-24,57.81538391113281,94.34375,96.109375,94.28125,95.375,2793100
1997-09-25,57.41325378417969,93.6875,94.75,93.625,94.25,6327800
1997-09-26,57.89200210571289,94.46875,94.8125,94.1875,94.4375,3995800
1997-09-29,58.447383880615234,95.375,95.5625,94.15625,94.5,2065000
1997-09-30,57.83455276489258,94.375,95.6875,94.375,95.0,4137600
1997-10-01,58.600582122802734,95.625,95.8125,94.78125,95.25,3567500
1997-10-02,58.926116943359375,96.15625,96.1875,95.3125,95.53125,2577500
1997-10-03,59.222965240478516,96.640625,97.75,95.34375,97.46875,6499900
1997-10-06,59.61555480957031,97.28125,97.609375,96.90625,97.3125,2272100
1997-10-07,60.17089080810547,98.1875,98.5,97.203125,97.53125,1832800
1997-10-08,59.74961471557617,97.5,98.375,96.734375,98.359375,4439400
1997-10-09,59.53894805908203,97.15625,97.609375,96.21875,96.78125,3607600
1997-10-10,59.366615295410156,96.875,96.984375,96.25,96.3125,2858100
1997-10-13,59.424041748046875,96.96875,97.546875,96.71875,97.34375,1760300
1997-10-14,59.443214416503906,97.0,97.5,96.1875,97.46875,2235700
1997-10-15,59.309181213378906,96.78125,97.0625,96.28125,96.3125,2601700
1997-10-16,58.370765686035156,95.25,97.5,95.0,97.3125,9488100
1997-10-17,57.77709197998047,94.28125,95.375,93.0,95.015625,8151300
1997-10-20,58.600582122802734,95.625,95.75,94.15625,94.84375,3636400
1997-10-21,59.74002456665039,97.484375,97.5,96.03125,96.21875,5225400
1997-10-22,59.34745407104492,96.84375,97.390625,96.53125,97.34375,4485200
1997-10-23,58.179229736328125,94.9375,95.75,94.28125,94.9375,8054100
1997-10-24,57.6047477722168,94.0,96.15625,93.671875,96.15625,6778700
1997-10-27,53.429931640625,87.1875,93.9375,86.84375,93.015625,10840700
1997-10-28,56.513187408447266,92.21875,92.875,84.375,84.375,19548000
1997-10-29,56.359954833984375,91.96875,93.75,91.28125,92.5,10134400
1997-10-30,55.11519241333008,89.9375,92.5625,89.75,90.625,9772900
1997-10-31,56.41740798950195,92.0625,92.5,90.4375,91.8125,7072700
1997-11-03,57.6047477722168,94.0,94.375,92.875,93.1875,5548500
1997-11-04,57.6047477722168,94.0,94.4375,93.28125,93.875,3455700
1997-11-05,57.796287536621094,94.3125,95.28125,93.84375,94.1875,4774900
1997-11-06,57.57603454589844,93.953125,94.34375,93.5,94.03125,3679800
1997-11-07,56.953643798828125,92.9375,93.25,91.4375,92.375,10606800
1997-11-10,56.608924865722656,92.375,93.84375,92.0,93.625,4347900
1997-11-11,56.62809753417969,92.40625,93.0625,92.03125,92.6875,3212400
1997-11-12,55.45993423461914,90.5,92.71875,90.375,91.625,6775300
1997-11-13,56.26419448852539,91.8125,92.15625,90.09375,91.46875,8589600
1997-11-14,57.030242919921875,93.0625,93.390625,91.609375,92.3125,5827900
1997-11-17,58.08347702026367,94.78125,95.3125,94.03125,94.375,5149900
1997-11-18,57.71965026855469,94.1875,95.09375,93.890625,94.8125,3433600
1997-11-19,58.00692367553711,94.65625,95.0625,92.75,93.6875,4387900
1997-11-20,58.8878288269043,96.09375,96.53125,95.28125,95.3125,4822700
1997-11-21,59.29000473022461,96.75,96.8125,95.65625,96.625,5436500
1997-11-24,58.21752166748047,95.0,96.34375,94.625,96.0,4337200
1997-11-25,58.370765686035156,95.25,95.8125,94.65625,95.625,4525000
1997-11-26,58.54309844970703,95.53125,95.984375,95.3125,95.875,2681100
1997-11-28,58.600582122802734,95.625,96.25,95.59375,95.75,1564700
1997-12-01,60.11344909667969,98.09375,98.09375,96.03125,96.21875,4850900
1997-12-02,59.74961471557617,97.5,97.984375,97.25,97.6875,1974900
1997-12-03,59.92192459106445,97.78125,98.53125,96.875,97.625,3302500
1997-12-04,59.864498138427734,97.6875,98.71875,97.375,98.5,2872500
1997-12-05,60.63054275512695,98.9375,99.0,97.125,97.375,3458800
1997-12-08,60.45817565917969,98.65625,99.0,98.25,98.96875,2289200
1997-12-09,60.094337463378906,98.0625,98.59375,97.625,98.21875,1703000
1997-12-10,59.57724380493164,97.21875,97.84375,96.46875,97.5625,3558400
1997-12-11,58.5622673034668,95.5625,96.59375,95.3125,96.3125,5072800
1997-12-12,58.67719650268555,95.75,96.5,94.90625,96.4375,4478400
1997-12-15,59.270835876464844,96.71875,97.109375,95.875,96.25,4674700
1997-12-16,59.63471221923828,97.3125,97.8125,96.875,97.21875,2885800
1997-12-17,59.32829284667969,96.8125,97.875,96.703125,97.84375,2236300
1997-12-18,58.75376510620117,95.875,96.9375,95.21875,96.9375,4658300
1997-12-19,58.314632415771484,94.78125,95.875,92.375,94.53125,8556000
1997-12-22,58.689571380615234,95.390625,95.90625,94.5625,95.4375,5136800
1997-12-23,57.641754150390625,93.6875,95.625,93.53125,95.4375,4436500
1997-12-24,57.46864318847656,93.40625,94.4375,93.25,94.4375,2019200
1997-12-26,57.69940948486328,93.78125,94.125,93.40625,94.125,941800
1997-12-29,58.833778381347656,95.625,95.71875,94.4375,94.59375,2080000
1997-12-30,59.75665283203125,97.125,97.25,95.84375,95.9375,3616000
1997-12-31,59.71815872192383,97.0625,97.625,96.6875,96.875,4359500
1998-01-02,60.02578353881836,97.5625,97.65625,96.53125,97.3125,2360900
1998-01-05,60.160400390625,97.78125,98.4375,96.78125,97.84375,4191800
1998-01-06,59.19908905029297,96.21875,97.28125,96.1875,97.25,3154900
1998-01-07,59.35289764404297,96.46875,96.71875,95.21875,96.09375,4424200
1998-01-08,58.833778381347656,95.625,96.3125,95.375,96.3125,3831000
1998-01-09,56.79573059082031,92.3125,95.5,91.90625,95.25,10258800
1998-01-12,57.83397674560547,94.0,94.1875,90.90625,91.125,12097900
1998-01-13,58.641483306884766,95.3125,95.375,94.21875,94.625,5224900
1998-01-14,58.91067123413086,95.75,95.96875,94.71875,95.6875,3770400
1998-01-15,58.420387268066406,94.953125,95.75,94.8125,95.5,2875400
1998-01-16,59.25672912597656,96.3125,96.6875,95.65625,96.25,4374800
1998-01-20,60.218101501464844,97.875,98.015625,96.5,96.6875,5091700
1998-01-21,59.64126968383789,96.9375,97.6875,96.15625,97.21875,4699400
1998-01-22,59.112525939941406,96.078125,96.875,95.875,96.15625,4543400
1998-01-23,59.02602767944336,95.9375,96.78125,95.0,96.5,6350300
1998-01-26,58.98758316040039,95.875,96.734375,95.40625,96.375,4362900
1998-01-27,59.583641052246094,96.84375,97.5,95.65625,95.8125,7044200
1998-01-28,60.12195587158203,97.71875,98.109375,97.1875,97.40625,4268600
1998-01-29,60.448814392089844,98.25,99.5625,97.5625,97.84375,8007700
1998-01-30,60.48727035522461,98.3125,98.96875,98.0,98.78125,3649100
1998-02-02,61.48704147338867,99.9375,100.5,99.75,99.90625,5756300
1998-02-03,61.948490142822266,100.6875,100.8125,99.71875,100.0,2759600
1998-02-04,61.87157440185547,100.5625,101.15625,99.9375,100.28125,3374000
1998-02-05,61.83314895629883,100.5,101.59375,100.03125,101.3125,5076200
1998-02-06,62.52531814575195,101.625,101.625,100.6875,101.0,5701200
1998-02-09,62.31376647949219,101.28125,101.75,100.71875,101.71875,2322200
1998-02-10,62.90980529785156,102.25,102.46875,101.1875,101.4375,3660400
1998-02-11,62.852142333984375,102.15625,102.34375,101.703125,102.09375,4073200
1998-02-12,63.12131881713867,102.59375,102.9375,100.875,101.71875,5024700
1998-02-13,62.755977630615234,102.0,102.515625,101.875,102.1875,2101300
1998-02-17,63.063655853271484,102.5,103.09375,102.15625,102.8125,3055500
1998-02-18,63.64043045043945,103.4375,103.484375,102.28125,102.3125,3007400
1998-02-19,63.30401611328125,102.890625,103.40625,102.75,103.25,3387800
1998-02-20,63.77500534057617,103.65625,103.71875,102.375,103.15625,3707000
1998-02-23,64.02495574951172,104.0625,104.25,103.34375,104.25,3227800
1998-02-24,63.525054931640625,103.25,104.09375,102.9375,103.90625,3386800
1998-02-25,64.3133544921875,104.53125,104.875,103.625,103.75,3481800
1998-02-26,64.6786880493164,105.125,105.21875,104.1875,104.4375,3187600
1998-02-27,64.6786880493164,105.125,105.53125,104.53125,104.96875,3442900
1998-03-02,64.54410552978516,104.90625,105.75,104.625,105.25,4252300
1998-03-03,64.90937805175781,105.5,105.625,104.53125,104.53125,3349200
1998-03-04,64.48643493652344,104.8125,105.40625,104.4375,105.09375,4404100
1998-03-05,63.890384674072266,103.84375,104.4375,103.15625,103.5,7268000
1998-03-06,65.17858123779297,105.9375,105.9375,104.4375,104.5625,6896300
1998-03-09,64.9478530883789,105.5625,106.21875,105.25,105.53125,3362800
1998-03-10,65.5630874633789,106.5625,106.84375,105.9375,106.21875,5481900
1998-03-11,65.8707504272461,107.0625,107.3125,106.78125,106.96875,3439600
1998-03-12,66.13990020751953,107.5,107.59375,106.5,107.09375,3191300
1998-03-13,65.88997650146484,107.09375,108.0,106.875,107.84375,2879400
1998-03-16,66.601318359375,108.25,108.375,107.53125,107.84375,3223600
1998-03-17,66.79361724853516,108.5625,108.5625,107.65625,108.3125,4581900
1998-03-18,67.04356384277344,108.96875,108.96875,108.03125,108.25,1944100
1998-03-19,67.21658325195312,109.25,109.375,108.65625,108.96875,2554800
1998-03-20,67.7953872680664,109.875,110.1875,108.875,109.5625,3123300
1998-03-23,67.64112091064453,109.625,110.3125,109.40625,109.71875,4453100
1998-03-24,68.21954345703125,110.5625,110.8125,109.9375,110.0625,3333600
1998-03-25,67.96891021728516,110.15625,111.53125,109.1875,111.40625,4597600
1998-03-26,67.93033599853516,110.09375,110.75,109.625,109.875,3333500
1998-03-27,67.64112091064453,109.625,110.78125,109.0,110.75,2611300
1998-03-30,67.6025619506836,109.5625,110.09375,108.96875,109.625,3108700
1998-03-31,67.8339614868164,109.9375,111.1875,109.75,110.15625,5926500
1998-04-01,68.3835220336914,110.828125,111.078125,109.40625,110.3125,2929000
1998-04-02,69.12580108642578,112.03125,112.25,110.75,110.9375,3920900
1998-04-03,69.47291564941406,112.59375,112.8125,111.84375,112.34375,3787600
1998-04-06,68.91374206542969,111.6875,113.375,111.6875,113.25,4550500
1998-04-07,68.45093536376953,110.9375,111.9375,110.15625,111.75,5583700
1998-04-08,68.06534576416016,110.3125,111.28125,109.75,111.21875,4854800
1998-04-09,68.60520935058594,111.1875,111.28125,110.53125,110.5625,4481200
1998-04-13,68.41241455078125,110.875,111.375,110.0,111.375,4350200
1998-04-14,68.99085235595703,111.8125,111.8125,110.90625,111.125,3279100
1998-04-15,69.18370819091797,112.125,112.125,111.15625,111.96875,3867200
1998-04-16,68.37384033203125,110.8125,111.5,110.5,111.3125,7177900
1998-04-17,69.28008270263672,112.28125,112.4375,110.4375,110.71875,5688800
1998-04-20,69.26081848144531,112.25,112.5625,111.875,112.0,3688300
1998-04-21,69.5886001586914,112.78125,113.15625,111.90625,112.4375,4573200
1998-04-22,69.7813949584961,113.09375,113.4375,112.8125,112.875,2386100
1998-04-23,69.10658264160156,112.0,113.0,111.75,112.625,5062000
1998-04-24,68.37384033203125,110.8125,112.46875,110.34375,111.75,11039700
1998-04-27,67.08199310302734,108.71875,109.6875,107.625,109.375,14510200
1998-04-28,66.98551177978516,108.5625,109.8125,108.125,109.78125,6511400
1998-04-29,67.44831848144531,109.3125,109.96875,108.4375,109.03125,7703100
1998-04-30,68.70164489746094,111.34375,111.921875,110.40625,110.5625,8684500
1998-05-01,69.47291564941406,112.59375,112.59375,111.3125,111.75,4008800
